('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'V\xc3\xadtima de Acidente19237054598145732593882114352230720827493', 2, 2, 4, 5, 198, 'COMPLETO')
('EVENTO:', 'Resgate16229224438285827430392074037532131205680', 1, 3, 5, 8, 201, 'ATIVO')
('EVENTO:', 'Resgate16229224438285827430392074037532131205680', 1, 3, 5, 8, 201, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10152670882896232337929404339583102652001', 2, 7, 5, 8, 204, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10152670882896232337929404339583102652001', 2, 7, 5, 8, 205, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3189552527031443476365583868766563566989', 1, 2, 4, 5, 207, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3189552527031443476365583868766563566989', 1, 2, 4, 5, 207, 'COMPLETO')
('EVENTO:', 'Briga1236042231634871265872296247197770112855', 3, 14, 2, 8, 210, 'ATIVO')
('EVENTO:', 'Briga1236042231634871265872296247197770112855', 3, 14, 2, 8, 212, 'COMPLETO')
('EVENTO:', 'Golpe de Estado694341157575589474123816972468669483788', 1, 9, 4, 5, 213, 'ATIVO')
('EVENTO:', 'Golpe de Estado694341157575589474123816972468669483788', 1, 9, 4, 5, 213, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19250499300210729340086117748945319944076', 2, 3, 5, 8, 216, 'ATIVO')
('EVENTO:', 'V\xc3\xadtima de Acidente19250499300210729340086117748945319944076', 2, 3, 5, 8, 216, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8293570137523222886339810088082935393482', 1, 11, 4, 8, 219, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8293570137523222886339810088082935393482', 1, 11, 4, 8, 219, 'COMPLETO')
('EVENTO:', 'Fuga5310536459383139354342783148287610473356', 2, 11, 4, 8, 222, 'ATIVO')
('EVENTO:', 'Fuga5310536459383139354342783148287610473356', 2, 11, 4, 8, 222, 'COMPLETO')
('EVENTO:', 'Fuga5128984538010973494594807156183149712621', 1, 11, 4, 8, 225, 'ATIVO')
('EVENTO:', 'Fuga5128984538010973494594807156183149712621', 1, 11, 4, 8, 225, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9147463732048219866555670832704396491901', 3, 14, 2, 8, 228, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9147463732048219866555670832704396491901', 3, 14, 2, 8, 230, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada919634145051981705121340505828358381458', 2, 4, 5, 5, 231, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada919634145051981705121340505828358381458', 2, 4, 5, 5, 231, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17173647135729737590405776563072207946332', 2, 2, 4, 5, 234, 'ATIVO')
('EVENTO:', 'Soldado Ferido17173647135729737590405776563072207946332', 2, 2, 4, 5, 234, 'COMPLETO')
('EVENTO:', 'Briga1330476763527781971300952657065237953353', 1, 3, 5, 8, 237, 'ATIVO')
('EVENTO:', 'Briga1330476763527781971300952657065237953353', 1, 3, 5, 8, 237, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17306368433033235584238697220850269467052', 3, 10, 4, 7, 240, 'ATIVO')
('EVENTO:', 'Soldado Ferido17306368433033235584238697220850269467052', 3, 10, 4, 7, 241, 'COMPLETO')
('EVENTO:', 'Fuga5168829240508064934266621234194994508905', 2, 13, 3, 4, 243, 'ATIVO')
('EVENTO:', 'Fuga5168829240508064934266621234194994508905', 2, 13, 3, 4, 243, 'COMPLETO')
('EVENTO:', 'Tiroteio18199957879199399495627159605573607885626', 2, 4, 5, 5, 246, 'ATIVO')
('EVENTO:', 'Tiroteio18199957879199399495627159605573607885626', 2, 4, 5, 5, 246, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8172182301106916832498405011637083322762', 1, 3, 5, 8, 249, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8172182301106916832498405011637083322762', 1, 3, 5, 8, 249, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2111972020526199340595131893331679057267', 3, 4, 5, 5, 252, 'ATIVO')
('EVENTO:', 'Corrida de Rua2111972020526199340595131893331679057267', 3, 4, 5, 5, 252, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3302241728103324765202065649543897358186', 1, 12, 4, 8, 255, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3302241728103324765202065649543897358186', 1, 12, 4, 8, 255, 'COMPLETO')
('EVENTO:', 'Fuga593528831871839089743228996326635064572', 1, 6, 6, 6, 258, 'ATIVO')
('EVENTO:', 'Fuga593528831871839089743228996326635064572', 1, 6, 6, 6, 258, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10129004368433996519142202335608250211297', 2, 2, 4, 5, 261, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10129004368433996519142202335608250211297', 2, 2, 4, 5, 261, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13315223686033607477422690754365969064151', 1, 11, 4, 8, 264, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13315223686033607477422690754365969064151', 1, 11, 4, 8, 264, 'COMPLETO')
('EVENTO:', 'Briga1152251254250380798691520852160504927501', 2, 11, 4, 8, 267, 'ATIVO')
